Latitude,Longitude
40.657694,-73.962355
40.82227104,-73.91169778
40.706283,-73.950348
40.858051,-73.899585
40.7126465,-73.98997216
40.70887285,-73.81870464
40.766896,-73.96373
40.701707,-73.782209
40.709379,-73.869788
40.848666,-73.937371
40.67449569,-73.93057133
40.587506,-73.811705
40.749918,-73.862239
40.68817349,-73.98398658
40.762037,-73.827328
40.76502408,-73.98483595
40.766896,-73.96373
40.83057,-73.92834
40.75853318,-73.98884266
40.67449569,-73.93057133
40.862742,-73.904126
40.68239828,-73.84007216
40.766501,-73.982362
40.816034,-73.895748
40.607153,-73.751211
40.83784212,-73.91962775
40.70443503,-73.89378071
40.83784212,-73.91962775
40.837774,-73.919455
40.78415,-73.847189
40.678596,-73.941326
40.60684288,-74.0154969
40.867894,-73.895638
40.64002038,-74.13040743
40.809243,-73.915909
40.816034,-73.895748
40.726278,-73.987794
40.732408,-73.857657
40.64339,-74.015781
40.756585,-73.875603
40.69843,-73.831128
40.71902531,-73.98976918
40.78425198,-73.97489767
40.605664,-73.984521
40.644996,-74.077263
40.682389,-73.840079
40.815904,-73.945123
40.83262823,-73.92537469
40.828246,-73.915005
40.727855,-74.000155
40.657417,-73.890859
40.739103,-73.976924
40.85657673,-73.84389368
40.865714,-73.923441
40.636391,-73.985318
40.85662005,-73.86761344
40.766896,-73.96373
40.640746,-74.076747
40.86015,-73.870732
40.770157,-73.982129
40.75212,-73.935182
40.726284,-73.73476
40.757691,-73.834115
40.681119,-73.974365
40.673657,-73.741936
40.766896,-73.96373
40.742229,-73.99119
40.7086226,-73.79394737
40.701707,-73.782209
40.683691,-74.000504
40.82291231,-73.8700413
40.837774,-73.919455
40.62583755,-73.99094489
40.595172,-73.755002
40.769552,-73.915361
40.72652938,-73.73486454
40.81591308,-73.94514931
40.58262,-73.986223
40.60277623,-73.75011736
40.75099078,-73.99062326
40.87770651,-73.90565616
40.87739338,-73.86649088
40.69847382,-73.91776898
40.693191,-73.971366
40.887325,-73.847247
40.766896,-73.96373
40.674746,-73.76367548
40.766896,-73.96373
40.688929,-73.919105
40.879783,-73.904182
40.687724,-73.937489
40.669165,-73.988009
40.75285463,-73.99297988
40.605664,-73.984521
40.766896,-73.96373
40.665131,-73.882582
40.64885075,-73.95101651
40.608341,-73.97731
40.815904,-73.945123
40.683691,-74.000504
40.78415,-73.847189
40.81620584,-73.89600119
40.67567347,-73.89784482
40.71630999,-73.98316601
40.6034261,-73.98868851
40.84104399,-73.92194631
40.82557786,-73.91845597
40.796333,-73.941197
40.668112,-73.959374
40.80437576,-73.93742023
40.7894633,-73.947634
40.577258,-73.976436
40.68510999,-73.79810523
40.70948,-74.010265
40.671404,-73.881509
40.85359837,-73.90057688
40.823378,-73.870168
40.828238,-73.87036
40.815318,-73.915863
40.718884,-73.838211
40.704106,-73.933902
40.837774,-73.919455
40.830346,-73.92327418
40.75031835,-73.99111059
40.683691,-74.000504
40.57428569,-74.10591441
40.848794,-73.937229
40.836941,-73.860737
40.75656758,-73.87593153
40.698323,-73.917495
40.725485,-73.986824
40.813976,-73.861236
40.600589,-73.94043
40.85657673,-73.84389368
40.781692,-73.840957
40.688929,-73.919105
40.77860729,-73.98162148
40.642515,-73.941906
40.708106,-73.965133
40.840775,-73.936253
40.865714,-73.923441
40.701645,-73.884452
40.820499,-73.915756
40.67998074,-73.77623391
40.67449569,-73.93057133
40.887325,-73.847247
40.605664,-73.984521
40.706283,-73.950348
40.80841775,-73.95247406
40.766896,-73.96373
40.757691,-73.834115
40.72032113,-73.99404032
40.67998074,-73.77623391
40.624692,-73.927491
40.739242,-73.928019
40.80755382,-73.91921496
40.902763,-73.850945
40.766896,-73.96373
40.704511,-73.89347
40.766896,-73.96373
40.760148,-73.767422
40.648698,-73.905128
40.65080714,-73.94957212
40.75853318,-73.98884266
40.800896,-73.941011
40.88286213,-73.90357449
40.766896,-73.96373
40.6969863,-73.93522383
40.73170654,-74.00095616
40.605664,-73.984521
40.67032,-73.910904
40.6034261,-73.98868851
40.85359837,-73.90057688
40.75723226,-73.98979219
40.683691,-74.000504
40.688929,-73.919105
40.75956952,-73.8301393
40.655488,-73.96028
40.67113,-73.91350206
40.866795,-73.918905
40.752001,-73.977392
40.81620584,-73.89600119
40.718103,-73.979704
40.695155,-73.974221
40.851104,-73.935254
40.766722,-73.912691
40.688929,-73.919105
40.67449569,-73.93057133
40.84459429,-73.88166084
40.639528,-74.087302
40.807768,-73.943382
40.84945286,-73.90599986
40.85359837,-73.90057688
40.848666,-73.937371
40.73066902,-73.99885262
40.766896,-73.96373
40.75837713,-73.99437622
40.706283,-73.950348
40.73181576,-73.87128917
40.688929,-73.919105
40.83050248,-73.85054089
40.742827,-73.998428
40.88731363,-73.84727176
40.766896,-73.96373
40.73764157,-73.93501109
40.810391,-73.924895
40.822355,-73.911463
40.757691,-73.834115
40.70443503,-73.89378071
40.67998074,-73.77623391
40.644996,-74.077263
40.766896,-73.96373
40.726956,-73.953115
40.600589,-73.94043
40.59881721,-73.93675586
40.769552,-73.915361
40.688718,-73.96142
40.62583755,-73.99094489
40.8653832,-73.89346798
40.833936,-73.857819
40.84078111,-73.93624538
40.754509,-73.984357
40.83784212,-73.91962775
40.689614,-73.960148
40.66879784,-73.93112014
40.76974186,-73.98211853
40.69543881,-73.98322538
40.76039614,-73.76750253
40.657949,-74.000634
40.6894643,-73.92402909
40.67771561,-73.93585904
40.602464,-74.00346
40.871198,-73.85383
40.759921,-73.830311
40.799522,-73.932838
40.648806,-73.89865
40.637618,-73.945248
40.80445511,-73.9118464
40.619983,-73.915544
40.763042,-73.831604
40.81480348,-73.95628448
40.837774,-73.919455
40.766675,-73.825744
40.757691,-73.834115
40.87187,-73.879149
40.67449569,-73.93057133
40.825869,-73.919357
40.766896,-73.96373
40.75533027,-73.9911785
40.794393,-73.970119
40.750423,-73.98928
40.677941,-73.904643
40.851451,-73.930351
40.710631,-73.800093
40.624005,-74.029349
40.605664,-73.984521
40.6034261,-73.98868851
40.602464,-74.00346
40.600589,-73.94043
40.702942,-73.81904
40.609031,-73.923744
40.586222,-73.816011
40.766896,-73.96373
40.840482,-73.93646468
40.72652938,-73.73486454
40.602464,-74.00346
40.886289,-73.878578
40.757691,-73.834115
40.639528,-74.087302
40.862158,-73.890743
40.73443438,-73.98990393
40.837774,-73.919455
40.61543511,-73.99774522
40.68239828,-73.84007216
40.82291231,-73.8700413
40.722641,-73.85154182
40.715949,-73.997351
40.67113,-73.91350206
40.766896,-73.96373
40.766896,-73.96373
40.57428569,-74.10591441
40.72651564,-73.98829024
40.74016386,-73.88551269
40.7007255,-73.94193187
40.644996,-74.077263
40.672565,-73.910177
40.875239,-73.859714
40.836941,-73.860737
40.630736,-73.973423
40.766896,-73.96373
40.729059,-73.811018
40.641045,-74.007369
40.61051,-74.000378
40.67449569,-73.93057133
40.848794,-73.937229
40.86194433,-73.89372655
40.651399,-73.937613
40.796333,-73.941197
40.85381528,-73.90733117
40.83073751,-73.91048902
40.619059,-74.090446
40.585621,-73.966393
40.799522,-73.932838
40.605664,-73.984521
40.72652938,-73.73486454
40.66686667,-73.92852317
40.799522,-73.932838
40.750423,-73.98928
40.7183032,-73.98739559
40.605664,-73.984521
40.766896,-73.96373
40.688929,-73.919105
40.79607335,-73.94348479
40.59254375,-73.76584235
40.711609,-73.796042
40.69932416,-73.83157089
40.743876,-73.992096
40.822355,-73.911463
40.851104,-73.935254
40.7372031,-73.9832726
40.86947048,-73.8798608
40.744981,-73.870144
40.68312628,-73.98743108
40.810391,-73.924895
40.696494,-73.793868
40.776403,-73.948248
40.69586,-73.981891
40.839366,-73.866236
40.7372031,-73.9832726
40.754981,-73.844435
40.65492008,-73.72638633
40.825581,-73.909065
40.688197,-73.859847
40.834495,-73.913372
40.743462,-74.00539
40.81035186,-73.92494233
40.80689,-73.915557
40.715949,-73.997351
40.67858725,-73.90612894
40.75837713,-73.99437622
40.83072233,-73.82712606
40.801483,-73.932942
40.858128,-73.888758
40.66419358,-73.84111644
40.766896,-73.96373
40.62816974,-73.94135878
40.644401,-73.982445
40.7894633,-73.947634
40.830166,-73.858625
40.855793,-73.843908
40.766896,-73.96373
40.63059985,-73.97370532
40.670563,-73.922425
40.822355,-73.911463
40.745724,-73.854437
40.605664,-73.984521
40.85359837,-73.90057688
40.692099,-73.831799
40.72652938,-73.73486454
40.628508,-73.941384
40.7372031,-73.9832726
40.86937,-73.880047
40.73736069,-73.99683897
40.75285463,-73.99297988
40.798116,-73.932393
40.692755,-73.750812
40.86607022,-73.89438159
40.690859,-73.985848
40.837774,-73.919455
40.624692,-73.927491
40.86015,-73.870732
40.602464,-74.00346
40.586222,-73.816011
40.78425198,-73.97489767
40.682389,-73.840079
40.816034,-73.895748
40.67669376,-73.91739423
40.887325,-73.847247
40.664512,-73.906559
40.835827,-73.910554
40.81207395,-73.93603301
40.6697365,-73.93103266
40.636057,-73.958962
40.887325,-73.847247
40.766896,-73.96373
40.57664598,-73.9764804
40.761865,-73.966355
40.644996,-74.077263
40.75837713,-73.99437622
40.707465,-73.960541
40.85657673,-73.84389368
40.770748,-73.959877
40.808109,-73.945238
40.85657673,-73.84389368
40.851308,-73.902116
40.817703,-73.915395
40.726278,-73.987794
40.779159,-73.954784
40.63834286,-74.13554221
40.74348126,-73.87400354
40.697879,-73.956801
40.72652938,-73.73486454
40.64472094,-74.07703272
40.791796,-73.972941
40.800896,-73.941011
40.76889099,-73.98209349
40.82502298,-73.86766186
40.739103,-73.976924
40.5732669,-74.0904042
40.756585,-73.875603
40.76974186,-73.98211853
40.81751293,-73.91711827
40.67927614,-73.92905788
40.80093037,-73.94109824
40.707512,-74.002163
40.607745,-74.00574
40.71601201,-73.99733203
40.676869,-74.00664
40.69543881,-73.98322538
40.723838,-73.749288
40.76502408,-73.98483595
40.644996,-74.077263
40.83142126,-73.91830788
40.7126465,-73.98997216
40.766896,-73.96373
40.82520144,-73.86770486
40.680077,-73.775929
40.63059985,-73.97370532
40.822355,-73.911463
40.766896,-73.96373
40.76502408,-73.98483595
40.758225,-73.977428
40.59881721,-73.93675586
40.57664598,-73.9764804
40.81620584,-73.89600119
40.6902236,-73.96027859
40.84435,-73.911537
40.822355,-73.911463
40.669165,-73.988009
40.734725,-73.715252
40.648859,-73.95082
40.683691,-74.000504
40.802651,-73.947118
40.740762,-74.001787
40.750423,-73.98928
40.82502298,-73.86766186
40.81094883,-73.92714381
40.766675,-73.825744
40.766896,-73.96373
40.675665,-74.006254
40.707439,-73.792139
40.643706,-74.011775
40.605156,-73.754846
40.707512,-74.002163
40.67449569,-73.93057133
40.62895029,-74.07972582
40.85121317,-73.93521605
40.692763,-73.907724
40.821836,-73.909683
40.648698,-73.905128
40.734637,-73.990328
40.766896,-73.96373
40.75797881,-73.85299572
40.851308,-73.902116
40.80841775,-73.95247406
40.7431246,-73.95606807
40.594054,-73.960866
40.743613,-73.914333
40.827465,-73.945975
40.710931,-73.951379
40.602464,-74.00346
40.68239828,-73.84007216
40.883826,-73.860985
40.689614,-73.960148
40.83784212,-73.91962775
40.841564,-73.883332
40.680077,-73.775929
40.85359837,-73.90057688
40.573755,-73.992877
40.76889099,-73.98209349
40.86543025,-73.8673609
40.823378,-73.870168
40.74266361,-73.99804911
40.810391,-73.924895
40.736189,-74.005894
40.744981,-73.870144
40.718103,-73.979704
40.742827,-73.998428
40.715878,-73.959825
40.769552,-73.915361
40.876787,-73.905321
40.70723982,-73.79272673
40.681977,-73.976215
40.62325193,-74.08382565
40.83784212,-73.91962775
40.722641,-73.85154182
40.827465,-73.945975
40.835796,-73.866947
40.621683,-73.910733
40.671104,-73.913562
40.75099078,-73.99062326
40.734478,-73.868013
40.675967,-73.963023
40.712206,-73.825952
40.804008,-73.878333
40.696979,-73.970602
40.769552,-73.915361
40.703017,-73.743091
40.764632,-73.940831
40.67113,-73.91350206
40.602464,-74.00346
40.691663,-73.9293
40.816667,-73.866749
40.63026,-74.002452
40.746815,-73.984696
40.595141,-73.764515
40.672126,-73.907496
40.81620584,-73.89600119
40.623238,-74.149217
40.7431246,-73.95606807
40.75656758,-73.87593153
40.845373,-73.882097
40.735988,-73.883881
40.875161,-73.909056
40.76502408,-73.98483595
40.672375,-73.964974
40.828745,-73.866592
40.84542986,-73.91397516
40.848521,-73.913473
40.84261721,-73.87817667
40.810391,-73.924895
40.86985,-73.899302
40.670355,-73.926797
40.85381528,-73.90733117
40.87900691,-73.87601262
40.642107,-74.080674
40.762037,-73.827328
40.851104,-73.935254
40.78245186,-73.96587827
40.844144,-73.900499
40.85381528,-73.90733117
40.72652938,-73.73486454
40.74348126,-73.87400354
40.86682,-73.895878
40.577258,-73.976436
40.659495,-73.949047
40.883111,-73.90332
40.683902,-73.960936
40.63975,-74.01051
40.853578,-73.900591
40.853578,-73.900591
40.87900691,-73.87601262
40.644996,-74.077263
40.785284,-73.914172
40.68078561,-73.97447512
40.71373029,-74.0138408
40.716337,-74.001251
40.67998074,-73.77623391
40.786936,-73.943574
40.678602,-73.845615
40.743682,-74.007082
40.887325,-73.847247
40.789593,-73.929984
40.88286213,-73.90357449
40.62973114,-73.92221507
40.844144,-73.900499
40.86413235,-73.89131161
40.744981,-73.870144
40.880039,-73.899352
40.86413235,-73.89131161
40.669504,-73.956942
40.801143,-73.963338
40.59619243,-73.98035738
40.822273,-73.924961
40.850286,-73.901507
40.83406096,-73.94487994
40.833944,-73.946565
40.67135982,-73.88181102
40.837706,-73.909114
40.883111,-73.90332
40.72996547,-73.91173206
40.762037,-73.827328
40.85657673,-73.84389368
40.78519321,-73.94933312
40.8874462,-73.87800049
40.810391,-73.924895
40.715878,-73.959825
40.740301,-74.003825
40.877919,-73.880051
40.5772,-73.990289
40.739475,-73.979735
40.67998074,-73.77623391
40.76539,-73.985702
40.744981,-73.870144
40.85482287,-73.91119404
40.752999,-73.923895
40.844144,-73.900499
40.595141,-73.764515
40.722641,-73.85154182
40.85121317,-73.93521605
40.85359837,-73.90057688
40.75682017,-73.97114326
40.764632,-73.940831
40.820499,-73.915756
40.693462,-73.987241
40.701298,-73.888607
40.580998,-73.959873
40.72651564,-73.98829024
40.71150132,-73.78910137
40.707291,-73.800523
40.60704,-73.958904
40.774007,-73.961708
40.81445,-73.959195
40.82062,-73.9563
40.862158,-73.890743
40.823378,-73.870168
40.822983,-73.856878
40.707451,-73.754224
40.634977,-73.932014
40.664154,-73.946814
40.671104,-73.913562
40.8441566,-73.90060545
40.803248,-73.967358
40.82492391,-73.86984083
40.624665,-74.027586
40.721604,-73.99121
40.758225,-73.977428
40.742827,-73.998428
40.671104,-73.913562
40.664154,-73.946814
40.60277623,-73.75011736
40.742954,-73.955274
40.678976,-73.78317
40.87900691,-73.87601262
40.599093,-73.795797
40.76668726,-73.89213128
40.688251,-73.980496
40.85558,-73.902376
40.628508,-73.941384
40.754399,-73.991856
40.65815775,-74.00044115
40.693175,-73.763103
40.733876,-74.005428
40.67162302,-73.96257013
40.599093,-73.795797
40.63778217,-74.07694038
40.743716,-73.999632
40.822734,-73.919347
40.883111,-73.90332
40.70334171,-73.80020318
40.85121317,-73.93521605
40.57664598,-73.9764804
40.80505732,-73.93903422
40.706283,-73.950348
40.678602,-73.845615
40.671404,-73.881509
40.826093,-73.950695
40.749772,-74.001226
40.69543881,-73.98322538
40.664154,-73.946814
40.67998074,-73.77623391
40.81035186,-73.92494233
40.85359837,-73.90057688
40.815912,-73.907491
40.648859,-73.95082
40.575023,-73.98988
40.696979,-73.970602
40.722641,-73.85154182
40.637329,-73.97296
40.853578,-73.900591
40.8322,-73.928333
40.644996,-74.077263
40.71359,-74.001412
40.680077,-73.775929
40.83448,-73.856367
40.595141,-73.764515
40.6902236,-73.96027859
40.67449569,-73.93057133
40.81606683,-73.91764392
40.703379,-73.787338
40.69901649,-73.80695652
40.753455,-73.994398
40.82018895,-73.89067524
40.729059,-73.811018
40.62816974,-73.94135878
40.60274,-73.750081
40.608207,-73.959597
40.682497,-73.894296
40.85558,-73.902376
40.81035186,-73.92494233
40.76699564,-73.9639223
40.883111,-73.90332
40.69305,-73.940044
40.594054,-73.960866
40.69940498,-73.95336898
40.656915,-73.939645
40.87197003,-73.89908358
40.680077,-73.775929
40.60277623,-73.75011736
40.758557,-73.833072
40.794651,-73.97178272
40.81035186,-73.92494233
40.81620584,-73.89600119
40.822355,-73.911463
40.671404,-73.881509
40.750423,-73.98928
40.75470724,-73.99163337
40.71359,-74.001412
40.67858725,-73.90612894
40.718001,-73.766019
40.60221617,-74.0029508
40.72700069,-73.95298311
40.650799,-73.958817
40.59652672,-73.74905549
40.67439596,-73.8965093
40.853578,-73.900591
40.76092242,-73.96703575
40.721514,-73.993129
40.769552,-73.915361
40.75285463,-73.99297988
40.80302475,-73.936309
40.69586,-73.981891
40.74266361,-73.99804911
40.726284,-73.73476
40.697824,-73.92326
40.696979,-73.970602
40.681977,-73.976215
40.6894643,-73.92402909
40.800896,-73.941011
40.747586,-73.989392
40.742827,-73.998428
40.744981,-73.870144
40.845307,-73.902282
40.789341,-73.947351
40.85359837,-73.90057688
40.810391,-73.924895
40.81035186,-73.92494233
40.64666574,-73.89996129
40.79607431,-73.96706675
40.67439596,-73.8965093
40.739103,-73.976924
40.680332,-73.930038
40.86874957,-73.89496306
40.685655,-73.955472
40.73388769,-73.85266639
40.585621,-73.966393
40.657688,-73.940965
40.60113872,-73.75966508
40.75099078,-73.99062326
40.69145665,-73.98734658
40.841084,-73.868821
40.869382,-73.849467
40.69843,-73.831128
40.82492391,-73.86984083
40.681728,-73.745012
40.668403,-73.996494
40.810391,-73.924895
40.688736,-73.944984
40.85359837,-73.90057688
40.71359,-74.001412
40.64885075,-73.95101651
40.60221617,-74.0029508
40.595141,-73.764515
40.764632,-73.940831
40.752435,-73.871317
40.756585,-73.875603
40.822355,-73.911463
40.87367189,-73.87922984
40.74348126,-73.87400354
40.87739338,-73.86649088
40.714957,-74.005654
40.83784212,-73.91962775
40.651185,-73.963899
40.602464,-74.00346
40.771061,-73.910906
40.747586,-73.989392
40.756039,-73.984865
40.860745,-73.889581
40.70777151,-74.01296309
40.57400468,-73.989687
40.675967,-73.963023
40.81035186,-73.92494233
40.756039,-73.984865
40.840775,-73.936253
40.764632,-73.940831
40.804008,-73.878333
40.738541,-73.955334
40.83784212,-73.91962775
40.76539,-73.985702
40.623238,-74.149217
40.81620584,-73.89600119
40.630892,-74.00884
40.721604,-73.99121
40.78031234,-73.98567955
40.873944,-73.908788
40.608207,-73.959597
40.752877,-73.991111
40.52766697,-74.23022888
40.685631,-73.916601
40.60277623,-73.75011736
40.644996,-74.077263
40.764632,-73.940831
40.822355,-73.911463
40.83784212,-73.91962775
40.63059985,-73.97370532
40.88286213,-73.90357449
40.70347,-73.889226
40.744981,-73.870144
40.86937,-73.880047
40.82264389,-73.95321759
40.587178,-74.164527
40.792948,-73.884165
40.71359,-74.001412
40.854684,-73.885804
40.62583755,-73.99094489
40.84023133,-73.8801001
40.753293,-73.8129
40.690859,-73.985848
40.648575,-73.975499
40.764632,-73.940831
40.669339,-73.95845
40.695404,-73.983239
40.720528,-74.007582
40.667036,-73.991484
40.681977,-73.976215
40.749404,-73.991784
40.675967,-73.963023
40.84275179,-73.92281894
40.706283,-73.950348
40.800896,-73.941011
40.752999,-73.923895
40.676952,-74.005628
40.747586,-73.989392
40.873878,-73.905211
40.756789,-73.97111
40.707439,-73.792139
40.764632,-73.940831
40.85766491,-73.89325982
40.85381528,-73.90733117
40.75219043,-73.99346359
40.716337,-74.001251
40.86947048,-73.8798608
40.682832,-73.838369
40.81620584,-73.89600119
40.851104,-73.935254
40.71359,-74.001412
40.83072233,-73.82712606
40.753552,-73.811822
40.821493,-73.878944
40.753552,-73.811822
40.722641,-73.85154182
40.87900691,-73.87601262
40.81591308,-73.94514931
40.72652938,-73.73486454
40.63446838,-73.96740446
40.86937,-73.880047
40.862158,-73.890743
40.803868,-73.966921
40.814845,-73.956312
40.706283,-73.950348
40.806022,-73.956098
40.851104,-73.935254
40.85490664,-73.89644171
40.62578844,-74.15489787
40.883111,-73.90332
40.75099078,-73.99062326
40.69847382,-73.91776898
40.63778217,-74.07694038
40.85169707,-73.93199345
40.62583755,-73.99094489
40.8209858,-73.89161332
40.60277623,-73.75011736
40.692852,-73.938509
40.63975,-74.01051
40.758225,-73.977428
40.595141,-73.764515
40.81128,-73.917061
40.843756,-73.909015
40.810391,-73.924895
40.7535327,-73.99453689
40.744981,-73.870144
40.681119,-73.974365
40.72044189,-74.00674397
40.742827,-73.998428
40.720421,-73.975841
40.887325,-73.847247
40.69843,-73.831128
40.744607,-74.00084
40.67206082,-73.90359664
40.8429233,-73.90955823
40.848521,-73.913473
40.848672,-73.887634
40.71867,-73.986245
40.753455,-73.994398
40.823378,-73.870168
40.706333,-73.773195
40.81128,-73.917061
40.644996,-74.077263
40.6890014,-73.94502653
40.87367189,-73.87922984
40.81058422,-73.92784141
40.883111,-73.90332
40.875161,-73.909056
40.60277623,-73.75011736
40.671404,-73.881509
40.810391,-73.924895
40.726284,-73.73476
40.86947048,-73.8798608
40.63593566,-74.07584654
40.63499921,-73.92767098
40.848521,-73.913473
40.664154,-73.946814
40.744981,-73.870144
40.86937,-73.880047
40.815453,-73.905248
40.810391,-73.924895
40.683291,-73.974852
40.53842303,-74.23741106
40.837774,-73.919455
40.71814453,-73.99382768
40.688736,-73.944984
40.655111,-73.961289
40.69543881,-73.98322538
40.87900691,-73.87601262
40.835236,-73.907962
40.83072233,-73.82712606
40.87739338,-73.86649088
40.762037,-73.827328
40.68901916,-73.98615711
40.698323,-73.917495
40.800896,-73.941011
40.758334,-73.985438
40.743716,-73.999632
40.743613,-73.914333
40.623307,-74.16256
40.71359,-74.001412
40.726141,-73.993096
40.81620584,-73.89600119
40.63115676,-74.14691226
40.605664,-73.984521
40.69843,-73.831128
40.67998074,-73.77623391
40.880387,-73.899278
40.761865,-73.966355
40.874312,-73.870345
40.644996,-74.077263
40.623238,-74.149217
40.742827,-73.998428
40.699419,-73.950017
40.752526,-73.987401
40.801659,-73.966508
40.84078683,-73.92319708
40.74348126,-73.87400354
40.75409245,-73.9920774
40.81426834,-73.91295332
40.60274,-73.750081
40.86273501,-73.90332024
40.57664598,-73.9764804
40.66936911,-73.89522298
40.887325,-73.847247
40.66412128,-73.94776484
40.68814942,-73.8488335
40.801659,-73.966508
40.86413235,-73.89131161
40.639083,-74.075657
40.644996,-74.077263
40.837774,-73.919455
40.755042,-73.86049
40.671104,-73.913562
40.584987,-73.93219
40.726284,-73.73476
40.769552,-73.915361
40.680077,-73.775929
40.823378,-73.870168
40.707439,-73.792139
40.628508,-73.941384
40.67412275,-73.8808025
40.764632,-73.940831
40.714957,-74.005654
40.84687833,-73.92060574
40.744374,-73.987522
40.824719,-73.918931
40.74348126,-73.87400354
40.60221617,-74.0029508
40.864717,-73.890683
40.84756301,-73.89473266
40.862158,-73.890743
40.752999,-73.923895
40.72651564,-73.98829024
40.86937,-73.880047
40.701431,-73.784386
40.742827,-73.998428
40.770103,-73.987839
40.731962,-73.753012
40.62583755,-73.99094489
40.62666389,-74.07564507
40.684924,-73.948805
40.87144091,-73.86715728
40.685019,-73.99023
40.638117,-74.087467
40.81620584,-73.89600119
40.720528,-74.007582
40.812511,-73.902811
40.83072233,-73.82712606
40.83406096,-73.94487994
40.724303,-73.903092
40.756789,-73.97111
40.810391,-73.924895
40.69843,-73.831128
40.692852,-73.938509
40.835933,-73.886463
40.74348126,-73.87400354
40.681977,-73.976215
40.76539,-73.985702
40.830438,-73.875788
40.729235,-73.979695
40.675967,-73.963023
40.787254,-73.979051
40.862158,-73.890743
40.732622,-74.000289
40.810391,-73.924895
40.756585,-73.875603
40.638659,-74.022462
40.84275179,-73.92281894
40.837774,-73.919455
40.81128,-73.917061
40.87532975,-73.86921423
40.7431246,-73.95606807
40.687855,-73.949388
40.644996,-74.077263
40.59619243,-73.98035738
40.76039614,-73.76750253
40.75091584,-73.87316154
40.810391,-73.924895
40.744981,-73.870144
40.83784212,-73.91962775
40.742827,-73.998428
40.8264277,-73.95045075
40.692852,-73.938509
40.769552,-73.915361
40.74266361,-73.99804911
40.73066902,-73.99885262
40.76539,-73.985702
40.837774,-73.919455
40.726284,-73.73476
40.82291231,-73.8700413
40.784499,-73.97548
40.71601201,-73.99733203
40.660917,-73.949199
40.637262,-73.951037
40.810391,-73.924895
40.82227104,-73.91169778
40.73011307,-73.81090891
40.840775,-73.936253
40.644996,-74.077263
40.637262,-73.951037
40.681547,-73.833231
40.71601201,-73.99733203
40.74348126,-73.87400354
40.814845,-73.956312
40.833944,-73.946565
40.815502,-73.923954
40.83928,-73.8865998
40.707439,-73.792139
40.595141,-73.764515
40.594054,-73.960866
40.83784212,-73.91962775
40.80829537,-73.94882064
40.657949,-74.000634
40.705608,-73.79209
40.74348126,-73.87400354
40.68901916,-73.98615711
40.742827,-73.998428
40.79767856,-73.93728206
40.689044,-73.818767
40.715518,-74.001236
40.702045,-73.919699
40.720528,-74.007582
40.83509998,-73.91945616
40.575561,-73.980931
40.85836868,-73.90390861
40.733876,-74.005428
40.853578,-73.900591
40.714957,-74.005654
40.828745,-73.866592
40.511577,-74.249302
40.596202,-73.763912
40.684754,-73.840278
40.87739338,-73.86649088
40.66652111,-73.73644621
40.716517,-73.983411
40.816034,-73.895748
40.887325,-73.847247
40.69024073,-73.94818647
40.721612,-73.986618
40.825832,-73.857802
40.64563,-74.013451
40.71601201,-73.99733203
40.828745,-73.866592
40.87900691,-73.87601262
40.72652938,-73.73486454
40.85121317,-73.93521605
40.657949,-74.000634
40.82227104,-73.91169778
40.759131,-73.990264
40.67998074,-73.77623391
40.852924,-73.915561
40.667566,-73.907293
40.715518,-74.001236
40.798252,-73.942864
40.88731363,-73.84727176
40.718103,-73.979704
40.726284,-73.73476
40.764632,-73.940831
40.704511,-73.89347
40.841303,-73.922816
40.855458,-73.831073
40.680077,-73.775929
40.70820146,-73.80107592
40.689614,-73.960148
40.59791,-73.997998
40.887325,-73.847247
40.704511,-73.89347
40.76502408,-73.98483595
40.80093037,-73.94109824
40.809103,-73.925
40.7535327,-73.99453689
40.753455,-73.994398
40.815502,-73.923954
40.72577237,-74.00089835
40.656915,-73.939645
40.810391,-73.924895
40.63059985,-73.97370532
40.7894633,-73.947634
40.61207956,-74.0852631
40.80281662,-73.90847133
40.76949512,-73.91502417
40.801659,-73.966508
40.718103,-73.979704
40.62325193,-74.08382565
40.63026,-74.002452
40.810391,-73.924895
40.752526,-73.987401
40.76539,-73.985702
40.821301,-73.939321
40.63115676,-74.14691226
40.807184,-73.918356
40.671104,-73.913562
40.742827,-73.998428
40.5772,-73.990289
40.85359837,-73.90057688
40.644996,-74.077263
40.71601201,-73.99733203
40.744134,-73.979283
40.810391,-73.924895
40.69843,-73.831128
40.789341,-73.947351
40.693101,-73.929848
40.845373,-73.882097
40.81322,-73.887103
40.75697,-73.978341
40.81620584,-73.89600119
40.86607022,-73.89438159
40.848521,-73.913473
40.851955,-73.932611
40.851104,-73.935254
40.75099078,-73.99062326
40.83164036,-73.93010959
40.63059985,-73.97370532
40.620707,-74.024915
40.620035,-73.928948
40.63975,-74.01051
40.78245186,-73.96587827
40.883111,-73.90332
40.80093037,-73.94109824
40.861248,-73.894178
40.8441,-73.888469
40.683791,-73.952127
40.690427,-73.984768
40.669365,-73.76766
40.81869144,-73.91856919
40.75802595,-73.85775306
40.883111,-73.90332
40.838643,-73.904162
40.8322,-73.928333
40.664861,-73.90419
40.844144,-73.900499
40.82599938,-73.92481845
40.756585,-73.875603
40.781632,-73.9459
40.623307,-74.16256
40.60113872,-73.75966508
40.78826901,-73.81612669
40.75219043,-73.99346359
40.675967,-73.963023
40.828745,-73.866592
40.59856677,-74.08170249
